ID	Height
A109169	69
A109170	70
A109171	67
A109172	65
A109173	70
A109174	72
A109175	79
A109176	75
A109177	67
A109178	73
A109179	72
A109180	70
A109181	73
A109182	61
A109183	71
A109184	73
A109185	66
A109186	67
A109187	70
A109188	74
A109189	74
A109190	67
A109191	67
A109192	68
A109193	74
A109194	74
A109195	80
A109196	72
A109197	65
A109198	73
A109199	71
A109200	69
A109201	75
A109202	75
A109203	71
A109204	76
A109205	70
A109206	74
A109207	72
A109208	73
A109209	68
A109210	74
A109211	65
A109212	68
A109213	73
A109214	72
A109215	68
A109216	67
A109217	68
A109218	70
A109219	71
A109220	69
A109221	68
A109222	72
A109223	66
A109224	64
A109225	74
A109226	75
A109227	67
A109228	71
A109229	75
A109230	67
A109231	74
A109232	71
A109233	76
A109234	63
A109235	66
A109236	67
A109237	75
A109238	71
A109239	69
A109240	74
A109241	74
A109242	67
A109243	66
A109244	72
A109245	71
A109246	74
A109247	70
A109248	73
A109249	79
A109250	69
A109251	69
A109252	64
A109253	72
A109254	71
A109255	67
A109256	72
A109257	74
A109258	79
A109259	61
A109260	70
A109261	73
A109262	69
A109263	71
A109264	73
A109265	70
A109266	65
A109267	72
A109268	70
A109269	74
A109270	77
A109271	74
A109272	71
A109273	66
A109274	69
A109275	70
A109276	75
A109277	72
A109278	65
A109279	74
A109280	70
A109281	70
A109282	69
A109283	71
A109284	76
A109285	70
A109286	80
A109287	71
A109288	76
A109289	66
A109290	69
A109291	69
A109292	72
A109293	67
A109294	70
A109295	64
A109296	70
A109297	67
A109298	73
A109299	73
A109300	59
A109301	75
A109302	69
A109303	71
A109304	76
A109305	73
A109306	69
A109307	64
A109308	68
A109309	75
A109310	74
A109311	69
A109312	68
A109313	69
A109314	69
A109315	65
A109316	73
A109317	75
A109318	65
A109319	70
A109320	66
A109321	72
A109322	69
A109323	70
A109324	69
A109325	65
A109326	68
A109327	67
A109328	68
A109329	72
A109330	67
A109331	68
A109332	71
A109333	73
A109334	75
A109335	77
A109336	76
A109337	66
A109338	73
A109339	68
A109340	75
A109341	65
A109342	78
A109343	70
A109344	70
A109345	76
A109346	65
A109347	70
A109348	73
A109349	68
A109350	73
A109351	70
A109352	74
A109353	63
A109354	65
A109355	71
A109356	63
A109357	62
A109358	69
A109359	65
A109360	66
A109361	72
A109362	71
A109363	67
A109364	73
A109365	70
A109366	71
A109367	70
A109368	69
A109369	74
A109370	73
A109371	62
A109372	71
A109373	71
A109374	73
A109375	70
A109376	67
A109377	70
A109378	67
A109379	73
A109380	66
A109381	68
A109382	69
A109383	67
A109384	68
A109385	62
A109386	64
A109387	68
A109388	75
A109389	79
A109390	77
A109391	65
A109392	64
A109393	76
A109394	72
A109395	69
A109396	70
A109397	69
A109398	72
A109399	67
A109400	68
A109401	74
A109402	64
A109403	73
A109404	66
A109405	70
A109406	70
A109407	68
A109408	70
A109409	69
A109410	71
A109411	71
A109412	69
A109413	66
A109414	75
A109415	65
A109416	65
A109417	65
A109418	75
A109419	65
A109420	75
A109421	71
A109422	70
A109423	73
A109424	73
A109425	66
A109426	76
A109427	72
A109428	70
A109429	71
A109430	74
A109431	73
A109432	79
A109433	75
A109434	71
A109435	70
A109436	75
A109437	65
A109438	69
A109439	65
A109440	71
A109441	65
A109442	73
A109443	71
A109444	73
A109445	66
A109446	71
A109447	73
A109448	70
A109449	69
A109450	68
A109451	73
A109452	73
A109453	74
A109454	75
A109455	70
A109456	74
A109457	73
A109458	68
A109459	67
A109460	69
A109461	74
A109462	66
A109463	77
A109464	71
A109465	79
A109466	70
A109467	74
A109468	70
A109469	68
A109470	67
A109471	74
A109472	72
A109473	69
A109474	69
A109475	71
A109476	73
A109477	60
A109478	78
A109479	70
A109480	71
A109481	75
A109482	75
A109483	71
A109484	68
A109485	71
A109486	72
A109487	72
A109488	67
A109489	77
A109490	81
A109491	77
A109492	66
A109493	67
A109494	73
A109495	62
A109496	75
A109497	66
A109498	74
A109499	73
A109500	67
A109501	68
A109502	68
A109503	71
A109504	68
A109505	67
A109506	74
A109507	70
A109508	63
A109509	72
A109510	73
A109511	66
A109512	65
A109513	62
A109514	64
A109515	80
A109516	68
A109517	67
A109518	64
A109519	70
A109520	69
A109521	67
A109522	67
A109523	69
A109524	72
A109525	72
A109526	71
A109527	68
A109528	66
A109529	73
A109530	69
A109531	71
A109532	75
A109533	62
A109534	65
A109535	66
A109536	76
A109537	66
A109538	71
A109539	71
A109540	70
A109541	74
A109542	69
A109543	69
A109544	76
A109545	74
A109546	69
A109547	72
A109548	71
A109549	75
A109550	67
A109551	65
A109552	70
A109553	74
A109554	72
A109555	73
A109556	69
A109557	68
A109558	63
A109559	73
A109560	71
A109561	73
A109562	68
A109563	66
A109564	66
A109565	73
A109566	75
A109567	68
A109568	72
A109569	76
A109570	69
A109571	73
A109572	72
A109573	70
A109574	68
A109575	68
A109576	75
A109577	67
A109578	66
A109579	71
A109580	67
A109581	70
A109582	68
A109583	71
A109584	64
A109585	69
A109586	71
A109587	67
A109588	70
A109589	73
A109590	67
A109591	68
A109592	71
A109593	65
A109594	69
A109595	68
A109596	70
A109597	74
A109598	73
A109599	68
A109600	72
A109601	70
A109602	72
A109603	72
A109604	72
A109605	73
A109606	65
A109607	66
A109608	75
A109609	66
A109610	74
A109611	71
A109612	66
A109613	64
A109614	69
A109615	65
A109616	69
A109617	67
A109618	74
A109619	73
A109620	71
A109621	65
A109622	74
A109623	68
A109624	67
A109625	69
A109626	69
A109627	72
A109628	76
A109629	69
A109630	74
A109631	65
A109632	65
A109633	75
A109634	64
A109635	68
A109636	71
A109637	79
A109638	74
A109639	70
A109640	70
A109641	73
A109642	63
A109643	74
A109644	67
A109645	73
A109646	72
A109647	71
A109648	70
A109649	69
A109650	66
A109651	76
A109652	68
A109653	72
A109654	76
A109655	70
A109656	70
A109657	73
A109658	67
A109659	65
A109660	72
A109661	74
A109662	80
A109663	68
A109664	75
A109665	72
A109666	65
A109667	68
A109668	65
A109669	66
A109670	67
A109671	70
A109672	74
A109673	73
A109674	68
A109675	68
A109676	68
A109677	70
A109678	67
A109679	71
A109680	70
A109681	71
A109682	77
A109683	66
A109684	73
A109685	70
A109686	68
A109687	72
A109688	66
A109689	61
A109690	73
A109691	72
A109692	71
A109693	66
A109694	71
A109695	65
A109696	65
A109697	64
A109698	74
A109699	66
A109700	68
A109701	75
A109702	67
A109703	67
A109704	69
A109705	70
A109706	68
A109707	70
A109708	69
A109709	67
A109710	72
A109711	74
A109712	75
A109713	71
A109714	73
A109715	65
A109716	63
A109717	68
A109718	68
A109719	77
A109720	70
A109721	68
A109722	67
A109723	71
A109724	64
A109725	67
A109726	69
A109727	71
A109728	62
A109729	73
A109730	67
A109731	68
A109732	70
A109733	75
A109734	67
A109735	67
A109736	67
A109737	74
A109738	66
A109739	69
A109740	70
A109741	71
A109742	66
A109743	67
A109744	70
A109745	69
A109746	71
A109747	68
A109748	74
A109749	73
A109750	72
A109751	70
A109752	76
A109753	73
A109754	70
A109755	67
A109756	75
A109757	77
A109758	74
A109759	72
A109760	71
A109761	68
A109762	68
A109763	78
A109764	68
A109765	72
A109766	64
A109767	73
A109768	69
A109769	70
A109770	65
A109771	73
A109772	75
A109773	72
A109774	64
A109775	71
A109776	72
A109777	71
A109778	70
A109779	62
A109780	73
A109781	68
A109782	71
A109783	63
A109784	75
A109785	73
A109786	72
A109787	71
A109788	67
A109789	72
A109790	70
A109791	67
A109792	63
A109793	73
A109794	69
A109795	69
A109796	66
A109797	62
A109798	66
A109799	66
A109800	67
A109801	73
A109802	75
A109803	64
A109804	78
A109805	69
A109806	68
A109807	69
A109808	73
A109809	69
A109810	70
A109811	75
A109812	69
A109813	76
A109814	72
A109815	68
A109816	65
A109817	75
A109818	76
A109819	68
A109820	67
A109821	62
A109822	79
A109823	73
A109824	68
A109825	72
A109826	69
A109827	71
A109828	69
A109829	69
A109830	71
A109831	68
A109832	70
A109833	70
A109834	75
A109835	72
A109836	70
A109837	76
A109838	63
A109839	71
A109840	74
A109841	69
A109842	71
A109843	68
A109844	64
A109845	64
A109846	71
A109847	65
A109848	78
A109849	64
A109850	74
A109851	71
A109852	71
A109853	66
A109854	73
A109855	78
A109856	68
A109857	78
A109858	72
A109859	66
A109860	68
A109861	73
A109862	73
A109863	73
A109864	65
A109865	78
A109866	69
A109867	67
A109868	69
A109869	67
A109870	71
A109871	72
A109872	70
A109873	68
A109874	71
A109875	73
A109876	69
A109877	72
A109878	69
A109879	67
A109880	80
A109881	69
A109882	73
A109883	70
A109884	71
A109885	66
A109886	65
A109887	73
A109888	69
A109889	71
A109890	73
A109891	68
A109892	66
A109893	62
A109894	70
A109895	71
A109896	69
A109897	70
A109898	60
A109899	74
A109900	70
A109901	76
A109902	69
A109903	69
A109904	76
A109905	78
A109906	78
A109907	66
A109908	72
A109909	72
A109910	71
A109911	70
A109912	67
A109913	68
A109914	69
A109915	70
A109916	68
A109917	74
A109918	67
A109919	66
A109920	68
A109921	67
A109922	69
A109923	72
A109924	67
A109925	66
A109926	77
A109927	66
A109928	75
A109929	72
A109930	75
A109931	67
A109932	74
A109933	73
A109934	73
A109935	72
A109936	73
A109937	67
A109938	71
A109939	72
A109940	69
A109941	71
A109942	73
A109943	69
A109944	71
A109945	70
A109946	69
A109947	80
A109948	73
A109949	68
A109950	71
A109951	73
A109952	68
A109953	67
A109954	68
A109955	76
A109956	66
A109957	66
A109958	73
A109959	74
A109960	80
A109961	74
A109962	73
A109963	70
A109964	68
A109965	75
A109966	69
A109967	66
A109968	73
A109969	71
A109970	62
A109971	66
A109972	68
A109973	73
A109974	65
A109975	71
A109976	69
A109977	74
A109978	70
A109979	67
A109980	67
A109981	71
A109982	70
A109983	69
A109984	67
A109985	67
A109986	77
A109987	76
A109988	69
A109989	75
A109990	69
A109991	67
A109992	77
A109993	71
A109994	72
A109995	73
A109996	73
A109997	70
A109998	65
A109999	70
A110000	69
A110001	69
A110002	75
A110003	72
A110004	72
A110005	69
A110006	66
A110007	65
A110008	68
A110009	73
A110010	64
A110011	66
A110012	71
A110013	69
A110014	73
A110015	70
A110016	67
A110017	62
A110018	65
A110019	66
A110020	72
A110021	77
A110022	73
A110023	69
A110024	75
A110025	67
A110026	75
A110027	69
A110028	70
A110029	69
A110030	71
A110031	69
A110032	74
A110033	70
A110034	73
A110035	70
A110036	68
A110037	68
A110038	74
A110039	70
A110040	66
A110041	66
A110042	62
A110043	71
A110044	71
A110045	67
A110046	79
A110047	64
A110048	72
A110049	76
A110050	70
A110051	64
A110052	66
A110053	73
A110054	69
A110055	62
A110056	68
A110057	74
A110058	72
A110059	73
A110060	72
A110061	66
A110062	76
A110063	65
A110064	71
A110065	63
A110066	65
A110067	68
A110068	66
A110069	70
A110070	66
A110071	67
A110072	69
A110073	68
A110074	71
A110075	72
A110076	61
A110077	68
A110078	73
A110079	67
A110080	63
A110081	74
A110082	73
A110083	73
A110084	70
A110085	67
A110086	75
A110087	70
A110088	77
A110089	67
A110090	67
A110091	67
A110092	68
A110093	68
A110094	75
A110095	73
A110096	69
A110097	70
A110098	68
A110099	69
A110100	67
A110101	68
A110102	72
A110103	67
A110104	69
A110105	77
A110106	63
A110107	72
A110108	70
A110109	72
A110110	70
A110111	73
A110112	77
A110113	68
A110114	68
A110115	65
A110116	76
A110117	75
A110118	69
A110119	65
A110120	72
A110121	70
A110122	68
A110123	71
A110124	71
A110125	71
A110126	75
A110127	73
A110128	66
A110129	74
A110130	76
A110131	68
A110132	71
A110133	73
A110134	73
A110135	74
A110136	67
A110137	74
A110138	72
A110139	63
A110140	71
A110141	67
A110142	75
A110143	75
A110144	70
A110145	78
A110146	62
A110147	69
A110148	72
A110149	70
A110150	70
A110151	63
A110152	79
A110153	74
A110154	74
A110155	64
A110156	78
A110157	66
A110158	72
A110159	72
A110160	68
A110161	72
A110162	64
A110163	70
A110164	67
A110165	71
A110166	68
A110167	69
A110168	65
A110169	73
A110170	69
A110171	69
A110172	75
A110173	70
A110174	75
A110175	68
A110176	70
A110177	70
A110178	68
A110179	67
A110180	63
A110181	72
A110182	67
A110183	73
A110184	70
A110185	64
A110186	71
A110187	65
A110188	74
A110189	67
A110190	67
A110191	65
A110192	73
A110193	71
A110194	69
A110195	69
A110196	67
A110197	64
A110198	72
A110199	73
A110200	74
A110201	65
A110202	73
A110203	68
A110204	64
A110205	69
A110206	68
A110207	67
A110208	74
A110209	70
A110210	64
A110211	72
A110212	68
A110213	72
A110214	68
A110215	74
A110216	78
A110217	70
A110218	70
A110219	67
A110220	65
A110221	66
A110222	70
A110223	71
A110224	62
A110225	77
A110226	66
A110227	69
A110228	67
A110229	73
A110230	68
A110231	77
A110232	66
A110233	68
A110234	70
A110235	74
A110236	71
A110237	69
A110238	68
A110239	70
A110240	79
A110241	64
A110242	74
A110243	68
A110244	78
A110245	82
A110246	70
A110247	74
A110248	66
A110249	79
A110250	67
A110251	66
A110252	66
A110253	75
A110254	70
A110255	73
A110256	72
A110257	76
A110258	72
A110259	71
A110260	74
A110261	72
A110262	74
A110263	77
A110264	68
A110265	66
A110266	75
A110267	59
A110268	67
A110269	76
A110270	69
A110271	72
A110272	69
A110273	62
A110274	68
A110275	72
A110276	69
A110277	74
A110278	68
A110279	63
A110280	71
A110281	70
A110282	70
A110283	71
A110284	73
A110285	71
A110286	70
A110287	76
A110288	70
A110289	67
A110290	72
A110291	78
A110292	70
A110293	65
A110294	64
A110295	70
A110296	73
A110297	75
A110298	69
A110299	59
A110300	71
A110301	62
A110302	73
A110303	69
A110304	73
A110305	70
A110306	74
A110307	67
A110308	76
A110309	71
A110310	65
A110311	65
A110312	80
A110313	79
A110314	66
A110315	67
A110316	64
A110317	70
A110318	75
A110319	61
A110320	66
A110321	73
A110322	70
A110323	66
A110324	72
A110325	74
A110326	65
A110327	67
A110328	70
A110329	71
A110330	68
A110331	69
A110332	74
A110333	70
A110334	73
A110335	71
A110336	72
A110337	66
A110338	66
A110339	67
A110340	74
A110341	69
A110342	73
A110343	75
A110344	73
A110345	71
A110346	71
A110347	67
A110348	65
A110349	68
A110350	82
A110351	74
A110352	65
A110353	65
A110354	75
A110355	77
A110356	72
A110357	76
A110358	73
A110359	67
A110360	68
A110361	72
A110362	68
A110363	66
A110364	66
A110365	76
A110366	67
A110367	71
A110368	68
A110369	66
A110370	72
A110371	72
A110372	74
A110373	67
A110374	74
A110375	67
A110376	66
A110377	64
A110378	76
A110379	72
A110380	74
A110381	69
A110382	73
A110383	62
A110384	71
A110385	68
A110386	70
A110387	70
A110388	70
A110389	72
A110390	77
A110391	66
A110392	66
A110393	68
A110394	71
A110395	71
A110396	80
A110397	68
A110398	70
A110399	79
A110400	72
A110401	71
A110402	68
A110403	72
A110404	67
A110405	69
A110406	68
A110407	74
A110408	70
A110409	70
A110410	72
A110411	70
A110412	68
A110413	68
A110414	81
A110415	65
A110416	71
A110417	62
A110418	79
A110419	70
A110420	72
A110421	73
A110422	74
A110423	61
A110424	67
A110425	74
A110426	71
A110427	74
A110428	68
A110429	71
A110430	67
A110431	72
A110432	70
A110433	68
A110434	71
A110435	70
A110436	71
A110437	77
A110438	70
A110439	72
A110440	68
A110441	74
A110442	70
A110443	72
A110444	75
A110445	77
A110446	74
A110447	62
A110448	72
A110449	77
A110450	65
A110451	65
A110452	72
A110453	69
A110454	69
A110455	73
A110456	68
A110457	71
A110458	68
A110459	68
A110460	63
A110461	71
A110462	64
A110463	66
A110464	65
A110465	70
A110466	68
A110467	70
A110468	66
A110469	67
A110470	67
A110471	63
A110472	63
A110473	67
A110474	68
A110475	74
A110476	72
A110477	72
A110478	67
A110479	74
A110480	70
A110481	69
A110482	71
A110483	72
A110484	70
A110485	75
A110486	69
A110487	67
A110488	73
A110489	77
A110490	68
A110491	70
A110492	64
A110493	75
A110494	73
A110495	74
A110496	63
A110497	70
A110498	67
A110499	71
A110500	67
A110501	74
A110502	67
A110503	62
A110504	72
A110505	72
A110506	66
A110507	68
A110508	68
A110509	66
A110510	74
A110511	69
A110512	70
A110513	71
A110514	73
A110515	76
A110516	73
A110517	70
A110518	69
A110519	71
A110520	70
A110521	80
A110522	72
A110523	68
A110524	76
A110525	72
A110526	72
A110527	73
A110528	67
A110529	67
A110530	66
A110531	71
A110532	69
A110533	70
A110534	74
A110535	65
A110536	69
A110537	67
A110538	71
A110539	66
A110540	68
A110541	70
A110542	69
A110543	74
A110544	74
A110545	76
A110546	73
A110547	64
A110548	75
A110549	74
A110550	73
A110551	68
A110552	66
A110553	73
A110554	69
A110555	68
A110556	71
A110557	69
A110558	63
A110559	66
A110560	71
A110561	73
A110562	72
A110563	61
A110564	69
A110565	70
A110566	80
A110567	66
A110568	63
A110569	68
A110570	70
A110571	68
A110572	70
A110573	73
A110574	69
A110575	71
A110576	67
A110577	68
A110578	66
A110579	74
A110580	67
A110581	69
A110582	69
A110583	73
A110584	78
A110585	69
A110586	73
A110587	72
A110588	71
A110589	74
A110590	64
A110591	61
A110592	70
A110593	71
A110594	68
A110595	71
A110596	70
A110597	76
A110598	68
A110599	60
A110600	76
A110601	69
A110602	70
A110603	65
A110604	72
A110605	71
A110606	66
A110607	72
A110608	72
A110609	77
A110610	79
A110611	70
A110612	68
A110613	72
A110614	72
A110615	76
A110616	66
A110617	76
A110618	78
A110619	75
A110620	73
A110621	71
A110622	63
A110623	65
A110624	74
A110625	73
A110626	72
A110627	73
A110628	72
A110629	83
A110630	76
A110631	71
A110632	66
A110633	69
A110634	75
A110635	66
A110636	70
A110637	66
A110638	70
A110639	68
A110640	69
A110641	71
A110642	68
A110643	75
A110644	66
A110645	75
A110646	65
A110647	73
A110648	70
A110649	65
A110650	72
A110651	67
A110652	72
A110653	71
A110654	69
A110655	73
A110656	72
A110657	66
A110658	72
A110659	70
A110660	72
A110661	72
A110662	66
A110663	70
A110664	66
A110665	67
A110666	68
A110667	70
A110668	73
A110669	65
A110670	67
A110671	68
A110672	65
A110673	69
A110674	74
A110675	73
A110676	64
A110677	70
A110678	70
A110679	73
A110680	72
A110681	71
A110682	70
A110683	69
A110684	63
A110685	77
A110686	78
A110687	73
A110688	74
A110689	70
A110690	72
A110691	61
A110692	70
A110693	71
A110694	68
A110695	71
A110696	70
A110697	72
A110698	73
A110699	73
A110700	69
A110701	66
A110702	63
A110703	76
A110704	62
A110705	70
A110706	70
A110707	64
A110708	77
A110709	69
A110710	69
A110711	70
A110712	69
A110713	67
A110714	74
A110715	67
A110716	72
A110717	66
A110718	69
A110719	68
A110720	65
A110721	70
A110722	73
A110723	64
A110724	66
A110725	64
A110726	66
A110727	69
A110728	74
A110729	67
A110730	72
A110731	68
A110732	73
A110733	71
A110734	63
A110735	76
A110736	63
A110737	64
A110738	75
A110739	68
A110740	70
A110741	75
A110742	75
A110743	78
A110744	66
A110745	71
A110746	70
A110747	73
A110748	67
A110749	66
A110750	71
A110751	74
A110752	70
A110753	72
A110754	66
A110755	74
A110756	70
A110757	63
A110758	73
A110759	74
A110760	66
A110761	68
A110762	76
A110763	66
A110764	68
A110765	70
A110766	71
A110767	75
A110768	67
A110769	65
A110770	75
A110771	67
A110772	75
A110773	65
A110774	66
A110775	76
A110776	74
A110777	74
A110778	69
A110779	71
A110780	71
A110781	73
A110782	75
A110783	72
A110784	64
A110785	65
A110786	70
A110787	77
A110788	78
A110789	73
A110790	76
A110791	71
A110792	67
A110793	76
A110794	68
A110795	72
A110796	69
A110797	68
A110798	74
A110799	65
A110800	69
A110801	70
A110802	73
A110803	68
A110804	76
A110805	68
A110806	67
A110807	74
A110808	69
A110809	67
A110810	75
A110811	76
A110812	68
A110813	67
A110814	73
A110815	76
A110816	66
A110817	68
A110818	69
A110819	76
A110820	60
A110821	70
A110822	69
A110823	69
A110824	66
A110825	77
A110826	68
A110827	71
A110828	67
A110829	69
A110830	66
A110831	73
A110832	70
A110833	69
A110834	73
A110835	65
A110836	73
A110837	75
A110838	77
A110839	74
A110840	70
A110841	62
A110842	74
A110843	71
A110844	65
A110845	65
A110846	70
A110847	73
A110848	66
A110849	68
A110850	68
A110851	79
A110852	66
A110853	67
A110854	68
A110855	68
A110856	64
A110857	69
A110858	75
A110859	66
A110860	71
A110861	67
A110862	73
A110863	73
A110864	67
A110865	74
A110866	72
A110867	76
A110868	73
A110869	72
A110870	70
A110871	74
A110872	71
A110873	77
A110874	77
A110875	69
A110876	69
A110877	67
A110878	66
A110879	74
A110880	67
A110881	72
A110882	68
A110883	74
A110884	69
A110885	69
A110886	70
A110887	65
A110888	69
A110889	72
A110890	69
A110891	71
A110892	74
A110893	74
A110894	66
A110895	74
A110896	74
A110897	71
A110898	64
A110899	67
A110900	76
A110901	70
A110902	71
A110903	67
A110904	70
A110905	75
A110906	67
A110907	71
A110908	65
A110909	67
A110910	71
A110911	69
A110912	75
A110913	72
A110914	67
A110915	72
A110916	75
A110917	72
A110918	69
A110919	76
A110920	69
A110921	70
A110922	76
A110923	71
A110924	67
A110925	76
A110926	69
A110927	75
A110928	70
A110929	75
A110930	67
A110931	70
A110932	68
A110933	68
A110934	67
A110935	70
A110936	71
A110937	65
A110938	69
A110939	64
A110940	66
A110941	71
A110942	74
A110943	70
A110944	71
A110945	75
A110946	73
A110947	70
A110948	72
A110949	72
A110950	73
A110951	74
A110952	75
A110953	71
A110954	70
A110955	74
A110956	64
A110957	71
A110958	65
A110959	69
A110960	73
A110961	70
A110962	67
A110963	70
A110964	69
A110965	65
A110966	75
A110967	67
A110968	71
A110969	67
A110970	67
A110971	72
A110972	66
A110973	69
A110974	72
A110975	73
A110976	68
A110977	71
A110978	65
A110979	71
A110980	61
A110981	64
A110982	73
A110983	70
A110984	64
A110985	76
A110986	65
A110987	67
A110988	72
A110989	69
A110990	67
A110991	65
A110992	70
A110993	77
A110994	68
A110995	73
A110996	70
A110997	71
A110998	74
A110999	67
A111000	73
A111001	65
A111002	72
A111003	70
A111004	75
A111005	72
A111006	77
A111007	67
A111008	73
A111009	76
A111010	72
A111011	64
A111012	67
A111013	69
A111014	73
A111015	68
A111016	68
A111017	73
A111018	69
A111019	72
A111020	70
A111021	74
A111022	68
A111023	72
A111024	69
A111025	67
A111026	67
A111027	76
A111028	65
A111029	66
A111030	68
A111031	66
A111032	68
A111033	69
A111034	71
A111035	71
A111036	76
A111037	70
A111038	73
A111039	69
A111040	72
A111041	69
A111042	65
A111043	73
A111044	68
A111045	67
A111046	74
A111047	68
A111048	61
A111049	65
A111050	72
A111051	77
A111052	66
A111053	75
A111054	68
A111055	71
A111056	69
A111057	67
A111058	69
A111059	69
A111060	68
A111061	75
A111062	80
A111063	72
A111064	77
A111065	78
A111066	76
A111067	70
A111068	71
A111069	70
A111070	71
A111071	70
A111072	77
A111073	68
A111074	71
A111075	72
A111076	82
A111077	67
A111078	74
A111079	76
A111080	72
A111081	72
A111082	74
A111083	66
A111084	71
A111085	68
A111086	65
A111087	65
A111088	73
A111089	71
A111090	68
A111091	77
A111092	76
A111093	72
A111094	78
A111095	66
A111096	71
A111097	67
A111098	71
A111099	73
A111100	78
A111101	76
A111102	73
A111103	70
A111104	70
A111105	71
A111106	72
A111107	65
A111108	71
A111109	65
A111110	73
A111111	67
A111112	70
A111113	68
A111114	77
A111115	76
A111116	73
A111117	72
A111118	87
A111119	67
A111120	68
A111121	70
A111122	67
A111123	72
A111124	72
A111125	72
A111126	71
A111127	68
A111128	67
A111129	58
A111130	73
A111131	71
A111132	67
A111133	68
A111134	75
A111135	71
A111136	61
A111137	74
A111138	74
A111139	67
A111140	70
A111141	65
A111142	74
A111143	66
A111144	69
A111145	70
A111146	70
A111147	66
A111148	66
A111149	68
A111150	63
A111151	70
A111152	69
A111153	76
A111154	69
A111155	70
A111156	72
A111157	74
A111158	78
A111159	65
A111160	72
A111161	69
A111162	73
A111163	59
A111164	70
A111165	67
A111166	67
A111167	70
A111168	71
A111169	66
A111170	65
A111171	67
A111172	67
A111173	75
A111174	72
A111175	67
A111176	71
A111177	69
A111178	67
A111179	72
A111180	70
A111181	70
A111182	66
A111183	69
A111184	66
A111185	74
A111186	70
A111187	73
A111188	68
A111189	70
A111190	67
A111191	69
A111192	78
A111193	71
A111194	61
A111195	77
A111196	67
A111197	69
A111198	77
A111199	65
A111200	70
A111201	73
A111202	72
A111203	68
A111204	69
A111205	67
A111206	73
A111207	67
A111208	69
A111209	75
A111210	73
A111211	70
A111212	68
A111213	71
A111214	73
A111215	70
A111216	62
A111217	71
A111218	73
A111219	70
A111220	72
A111221	74
A111222	74
A111223	67
A111224	69
A111225	72
A111226	78
A111227	70
A111228	73
A111229	64
A111230	66
A111231	71
A111232	78
A111233	70
A111234	65
A111235	71
A111236	77
A111237	69
A111238	71
A111239	64
A111240	68
A111241	75
A111242	76
A111243	70
A111244	80
A111245	74
A111246	77
A111247	65
A111248	69
A111249	69
A111250	71
A111251	73
A111252	66
A111253	69
A111254	60
A111255	74
A111256	66
A111257	71
A111258	74
A111259	77
A111260	65
A111261	65
A111262	72
A111263	73
A111264	65
A111265	65
A111266	64
A111267	75
A111268	62
A111269	68
A111270	68
A111271	67
A111272	71
A111273	72
A111274	68
A111275	73
A111276	68
A111277	64
A111278	72
A111279	72
A111280	68
A111281	77
A111282	71
A111283	65
A111284	76
A111285	73
A111286	72
A111287	76
A111288	68
A111289	75
A111290	59
A111291	71
A111292	73
A111293	71
A111294	73
A111295	72
A111296	74
A111297	73
A111298	74
A111299	72
A111300	75
A111301	69
A111302	69
A111303	77
A111304	75
A111305	64
A111306	66
A111307	61
A111308	72
A111309	74
A111310	66
A111311	68
A111312	67
A111313	71
A111314	68
A111315	71
A111316	65
A111317	63
A111318	70
A111319	69
A111320	67
A111321	71
A111322	70
A111323	74
A111324	64
A111325	67
A111326	67
A111327	71
A111328	68
A111329	69
A111330	71
A111331	76
A111332	76
A111333	77
A111334	71
A111335	68
A111336	75
A111337	73
A111338	65
A111339	68
A111340	75
A111341	69
A111342	69
A111343	70
A111344	70
A111345	72
A111346	69
A111347	72
A111348	65
A111349	73
A111350	66
A111351	70
A111352	70
A111353	65
A111354	75
A111355	74
A111356	70
A111357	66
A111358	75
A111359	78
A111360	71
A111361	65
A111362	77
A111363	74
A111364	73
A111365	74
A111366	76
A111367	80
A111368	74
A111369	62
A111370	72
A111371	66
A111372	74
A111373	67
A111374	66
A111375	70
A111376	76
A111377	68
A111378	67
A111379	71
A111380	71
A111381	80
A111382	70
A111383	72
A111384	70
A111385	68
A111386	73
A111387	74
A111388	63
A111389	71
A111390	68
A111391	69
A111392	62
A111393	66
A111394	77
A111395	64
A111396	73
A111397	70
A111398	73
A111399	69
A111400	66
A111401	67
A111402	66
A111403	72
A111404	69
A111405	72
A111406	72
A111407	68
A111408	64
A111409	71
A111410	65
A111411	72
A111412	69
A111413	70
A111414	64
A111415	71
A111416	69
A111417	68
A111418	78
A111419	61
A111420	73
A111421	73
A111422	66
A111423	71
A111424	70
A111425	72
A111426	71
A111427	64
A111428	70
A111429	66
A111430	80
A111431	64
A111432	65
A111433	74
A111434	68
A111435	72
A111436	61
A111437	70
A111438	70
A111439	71
A111440	70
A111441	70
A111442	73
A111443	67
A111444	66
A111445	73
A111446	71
A111447	68
A111448	74
A111449	73
A111450	74
A111451	67
A111452	74
A111453	63
A111454	62
A111455	77
A111456	75
A111457	71
A111458	72
A111459	65
A111460	69
A111461	70
A111462	76
A111463	69
A111464	73
A111465	65
A111466	76
A111467	68
A111468	64
A111469	71
A111470	69
A111471	60
A111472	76
A111473	73
A111474	64
A111475	68
A111476	71
A111477	59
A111478	76
A111479	64
A111480	70
A111481	72
A111482	72
A111483	74
A111484	72
A111485	67
A111486	74
A111487	69
A111488	68
A111489	71
A111490	70
A111491	71
A111492	66
A111493	67
A111494	67
A111495	72
A111496	77
A111497	69
A111498	68
A111499	69
A111500	71
